0.3039,0.2725,0.2515,0.2463,0.2489,0.2672,0.2867,0.3234,0.3799,0.4592,0.5337,0.6063,0.6680,0.7227,0.7646,0.8001,0.8260,0.8421,0.8308,0.7781,0.7365,0.6800,0.5778,0.4775,0.3967,0.3518,0.3177,0.2994,0.2957,0.3054,0.3177,0.3720,0.4450,0.5273,0.6126,0.6950,0.7586,0.8043,0.8357,0.8705,0.8907,0.8937,0.8570,0.7960,0.7579,0.7010,0.6025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.3898,0.5763,0.3559,0.5593,162.9000
0.2725,0.2515,0.2463,0.2489,0.2672,0.2867,0.3234,0.3799,0.4592,0.5337,0.6063,0.6680,0.7227,0.7646,0.8001,0.8260,0.8421,0.8308,0.7781,0.7365,0.6800,0.5778,0.4775,0.3967,0.3518,0.3177,0.2994,0.2957,0.3054,0.3177,0.3720,0.4450,0.5273,0.6126,0.6950,0.7586,0.8043,0.8357,0.8705,0.8907,0.8937,0.8570,0.7960,0.7579,0.7010,0.6025,0.5075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.3559,0.5593,0.3220,0.5763,150.4000
0.2515,0.2463,0.2489,0.2672,0.2867,0.3234,0.3799,0.4592,0.5337,0.6063,0.6680,0.7227,0.7646,0.8001,0.8260,0.8421,0.8308,0.7781,0.7365,0.6800,0.5778,0.4775,0.3967,0.3518,0.3177,0.2994,0.2957,0.3054,0.3177,0.3720,0.4450,0.5273,0.6126,0.6950,0.7586,0.8043,0.8357,0.8705,0.8907,0.8937,0.8570,0.7960,0.7579,0.7010,0.6025,0.5075,0.4285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.3220,0.5763,0.3220,0.5593,142.3000
0.2463,0.2489,0.2672,0.2867,0.3234,0.3799,0.4592,0.5337,0.6063,0.6680,0.7227,0.7646,0.8001,0.8260,0.8421,0.8308,0.7781,0.7365,0.6800,0.5778,0.4775,0.3967,0.3518,0.3177,0.2994,0.2957,0.3054,0.3177,0.3720,0.4450,0.5273,0.6126,0.6950,0.7586,0.8043,0.8357,0.8705,0.8907,0.8937,0.8570,0.7960,0.7579,0.7010,0.6025,0.5075,0.4285,0.3817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.3220,0.5593,0.3220,0.5593,138.5000
0.2489,0.2672,0.2867,0.3234,0.3799,0.4592,0.5337,0.6063,0.6680,0.7227,0.7646,0.8001,0.8260,0.8421,0.8308,0.7781,0.7365,0.6800,0.5778,0.4775,0.3967,0.3518,0.3177,0.2994,0.2957,0.3054,0.3177,0.3720,0.4450,0.5273,0.6126,0.6950,0.7586,0.8043,0.8357,0.8705,0.8907,0.8937,0.8570,0.7960,0.7579,0.7010,0.6025,0.5075,0.4285,0.3817,0.3514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.3220,0.5593,0.3220,0.5593,138.5000
0.2672,0.2867,0.3234,0.3799,0.4592,0.5337,0.6063,0.6680,0.7227,0.7646,0.8001,0.8260,0.8421,0.8308,0.7781,0.7365,0.6800,0.5778,0.4775,0.3967,0.3518,0.3177,0.2994,0.2957,0.3054,0.3177,0.3720,0.4450,0.5273,0.6126,0.6950,0.7586,0.8043,0.8357,0.8705,0.8907,0.8937,0.8570,0.7960,0.7579,0.7010,0.6025,0.5075,0.4285,0.3817,0.3514,0.3372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.3220,0.5593,0.3051,0.5593,142.4000
0.2867,0.3234,0.3799,0.4592,0.5337,0.6063,0.6680,0.7227,0.7646,0.8001,0.8260,0.8421,0.8308,0.7781,0.7365,0.6800,0.5778,0.4775,0.3967,0.3518,0.3177,0.2994,0.2957,0.3054,0.3177,0.3720,0.4450,0.5273,0.6126,0.6950,0.7586,0.8043,0.8357,0.8705,0.8907,0.8937,0.8570,0.7960,0.7579,0.7010,0.6025,0.5075,0.4285,0.3817,0.3514,0.3372,0.3372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.3051,0.5593,0.3220,0.5763,148.3000
0.3234,0.3799,0.4592,0.5337,0.6063,0.6680,0.7227,0.7646,0.8001,0.8260,0.8421,0.8308,0.7781,0.7365,0.6800,0.5778,0.4775,0.3967,0.3518,0.3177,0.2994,0.2957,0.3054,0.3177,0.3720,0.4450,0.5273,0.6126,0.6950,0.7586,0.8043,0.8357,0.8705,0.8907,0.8937,0.8570,0.7960,0.7579,0.7010,0.6025,0.5075,0.4285,0.3817,0.3514,0.3372,0.3372,0.3518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.3220,0.5763,0.4237,0.6102,158.2000
0.3799,0.4592,0.5337,0.6063,0.6680,0.7227,0.7646,0.8001,0.8260,0.8421,0.8308,0.7781,0.7365,0.6800,0.5778,0.4775,0.3967,0.3518,0.3177,0.2994,0.2957,0.3054,0.3177,0.3720,0.4450,0.5273,0.6126,0.6950,0.7586,0.8043,0.8357,0.8705,0.8907,0.8937,0.8570,0.7960,0.7579,0.7010,0.6025,0.5075,0.4285,0.3817,0.3514,0.3372,0.3372,0.3518,0.3739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.4237,0.6102,0.4746,0.6271,173.9000
0.4592,0.5337,0.6063,0.6680,0.7227,0.7646,0.8001,0.8260,0.8421,0.8308,0.7781,0.7365,0.6800,0.5778,0.4775,0.3967,0.3518,0.3177,0.2994,0.2957,0.3054,0.3177,0.3720,0.4450,0.5273,0.6126,0.6950,0.7586,0.8043,0.8357,0.8705,0.8907,0.8937,0.8570,0.7960,0.7579,0.7010,0.6025,0.5075,0.4285,0.3817,0.3514,0.3372,0.3372,0.3518,0.3739,0.4109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.4746,0.6271,0.5424,0.6949,196.7000
