0.3428,0.2908,0.2526,0.2305,0.2223,0.2358,0.2788,0.3368,0.3825,0.4394,0.5105,0.5820,0.6430,0.7017,0.7418,0.7642,0.7829,0.7957,0.7829,0.7238,0.6845,0.6508,0.5520,0.4566,0.3832,0.3394,0.3118,0.2915,0.2848,0.2938,0.3346,0.3862,0.4424,0.5086,0.5763,0.6321,0.6695,0.7040,0.7302,0.7575,0.7818,0.7856,0.7612,0.6912,0.6265,0.5793,0.4746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3929,0.6071,0.3750,0.5357,129.2000
0.2908,0.2526,0.2305,0.2223,0.2358,0.2788,0.3368,0.3825,0.4394,0.5105,0.5820,0.6430,0.7017,0.7418,0.7642,0.7829,0.7957,0.7829,0.7238,0.6845,0.6508,0.5520,0.4566,0.3832,0.3394,0.3118,0.2915,0.2848,0.2938,0.3346,0.3862,0.4424,0.5086,0.5763,0.6321,0.6695,0.7040,0.7302,0.7575,0.7818,0.7856,0.7612,0.6912,0.6265,0.5793,0.4746,0.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3750,0.5357,0.3393,0.5179,118.1000
0.2526,0.2305,0.2223,0.2358,0.2788,0.3368,0.3825,0.4394,0.5105,0.5820,0.6430,0.7017,0.7418,0.7642,0.7829,0.7957,0.7829,0.7238,0.6845,0.6508,0.5520,0.4566,0.3832,0.3394,0.3118,0.2915,0.2848,0.2938,0.3346,0.3862,0.4424,0.5086,0.5763,0.6321,0.6695,0.7040,0.7302,0.7575,0.7818,0.7856,0.7612,0.6912,0.6265,0.5793,0.4746,0.3600,0.3024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3393,0.5179,0.3214,0.5000,110.7000
0.2305,0.2223,0.2358,0.2788,0.3368,0.3825,0.4394,0.5105,0.5820,0.6430,0.7017,0.7418,0.7642,0.7829,0.7957,0.7829,0.7238,0.6845,0.6508,0.5520,0.4566,0.3832,0.3394,0.3118,0.2915,0.2848,0.2938,0.3346,0.3862,0.4424,0.5086,0.5763,0.6321,0.6695,0.7040,0.7302,0.7575,0.7818,0.7856,0.7612,0.6912,0.6265,0.5793,0.4746,0.3600,0.3024,0.2609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3214,0.5000,0.2857,0.5000,106.5000
0.2223,0.2358,0.2788,0.3368,0.3825,0.4394,0.5105,0.5820,0.6430,0.7017,0.7418,0.7642,0.7829,0.7957,0.7829,0.7238,0.6845,0.6508,0.5520,0.4566,0.3832,0.3394,0.3118,0.2915,0.2848,0.2938,0.3346,0.3862,0.4424,0.5086,0.5763,0.6321,0.6695,0.7040,0.7302,0.7575,0.7818,0.7856,0.7612,0.6912,0.6265,0.5793,0.4746,0.3600,0.3024,0.2609,0.2332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.5000,0.2857,0.5000,105.5000
0.2358,0.2788,0.3368,0.3825,0.4394,0.5105,0.5820,0.6430,0.7017,0.7418,0.7642,0.7829,0.7957,0.7829,0.7238,0.6845,0.6508,0.5520,0.4566,0.3832,0.3394,0.3118,0.2915,0.2848,0.2938,0.3346,0.3862,0.4424,0.5086,0.5763,0.6321,0.6695,0.7040,0.7302,0.7575,0.7818,0.7856,0.7612,0.6912,0.6265,0.5793,0.4746,0.3600,0.3024,0.2609,0.2332,0.2174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,0.5000,0.3214,0.5714,108.6000
0.2788,0.3368,0.3825,0.4394,0.5105,0.5820,0.6430,0.7017,0.7418,0.7642,0.7829,0.7957,0.7829,0.7238,0.6845,0.6508,0.5520,0.4566,0.3832,0.3394,0.3118,0.2915,0.2848,0.2938,0.3346,0.3862,0.4424,0.5086,0.5763,0.6321,0.6695,0.7040,0.7302,0.7575,0.7818,0.7856,0.7612,0.6912,0.6265,0.5793,0.4746,0.3600,0.3024,0.2609,0.2332,0.2174,0.2137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3214,0.5714,0.3571,0.5893,119.4000
0.3368,0.3825,0.4394,0.5105,0.5820,0.6430,0.7017,0.7418,0.7642,0.7829,0.7957,0.7829,0.7238,0.6845,0.6508,0.5520,0.4566,0.3832,0.3394,0.3118,0.2915,0.2848,0.2938,0.3346,0.3862,0.4424,0.5086,0.5763,0.6321,0.6695,0.7040,0.7302,0.7575,0.7818,0.7856,0.7612,0.6912,0.6265,0.5793,0.4746,0.3600,0.3024,0.2609,0.2332,0.2174,0.2137,0.2253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3571,0.5893,0.4464,0.6250,130.1000
0.3825,0.4394,0.5105,0.5820,0.6430,0.7017,0.7418,0.7642,0.7829,0.7957,0.7829,0.7238,0.6845,0.6508,0.5520,0.4566,0.3832,0.3394,0.3118,0.2915,0.2848,0.2938,0.3346,0.3862,0.4424,0.5086,0.5763,0.6321,0.6695,0.7040,0.7302,0.7575,0.7818,0.7856,0.7612,0.6912,0.6265,0.5793,0.4746,0.3600,0.3024,0.2609,0.2332,0.2174,0.2137,0.2253,0.2657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4464,0.6250,0.5536,0.6607,140.5000
0.4394,0.5105,0.5820,0.6430,0.7017,0.7418,0.7642,0.7829,0.7957,0.7829,0.7238,0.6845,0.6508,0.5520,0.4566,0.3832,0.3394,0.3118,0.2915,0.2848,0.2938,0.3346,0.3862,0.4424,0.5086,0.5763,0.6321,0.6695,0.7040,0.7302,0.7575,0.7818,0.7856,0.7612,0.6912,0.6265,0.5793,0.4746,0.3600,0.3024,0.2609,0.2332,0.2174,0.2137,0.2253,0.2657,0.3058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5536,0.6607,0.5893,0.7143,148.5000
