0.1658,0.1546,0.1557,0.1628,0.1830,0.2358,0.3249,0.3469,0.3211,0.2994,0.2784,0.2638,0.2406,0.2332,0.2272,0.2305,0.2455,0.2740,0.3376,0.3746,0.3754,0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0339,0.2542,-0.0339,0.2712,118.0000
0.1546,0.1557,0.1628,0.1830,0.2358,0.3249,0.3469,0.3211,0.2994,0.2784,0.2638,0.2406,0.2332,0.2272,0.2305,0.2455,0.2740,0.3376,0.3746,0.3754,0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0339,0.2712,-0.0508,0.2712,113.2000
0.1557,0.1628,0.1830,0.2358,0.3249,0.3469,0.3211,0.2994,0.2784,0.2638,0.2406,0.2332,0.2272,0.2305,0.2455,0.2740,0.3376,0.3746,0.3754,0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0508,0.2712,-0.0847,0.2881,112.4000
0.1628,0.1830,0.2358,0.3249,0.3469,0.3211,0.2994,0.2784,0.2638,0.2406,0.2332,0.2272,0.2305,0.2455,0.2740,0.3376,0.3746,0.3754,0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.2425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0847,0.2881,-0.0847,0.2881,111.9000
0.1830,0.2358,0.3249,0.3469,0.3211,0.2994,0.2784,0.2638,0.2406,0.2332,0.2272,0.2305,0.2455,0.2740,0.3376,0.3746,0.3754,0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.2425,0.2395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0847,0.2881,-0.0847,0.2881,115.3000
0.2358,0.3249,0.3469,0.3211,0.2994,0.2784,0.2638,0.2406,0.2332,0.2272,0.2305,0.2455,0.2740,0.3376,0.3746,0.3754,0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.2425,0.2395,0.2376,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0847,0.2881,-0.1356,0.2881,126.6000
0.3249,0.3469,0.3211,0.2994,0.2784,0.2638,0.2406,0.2332,0.2272,0.2305,0.2455,0.2740,0.3376,0.3746,0.3754,0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.2425,0.2395,0.2376,0.2504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1356,0.2881,-0.1525,0.2881,147.5000
0.3469,0.3211,0.2994,0.2784,0.2638,0.2406,0.2332,0.2272,0.2305,0.2455,0.2740,0.3376,0.3746,0.3754,0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.2425,0.2395,0.2376,0.2504,0.2927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1525,0.2881,-0.1017,0.3051,151.8000
0.3211,0.2994,0.2784,0.2638,0.2406,0.2332,0.2272,0.2305,0.2455,0.2740,0.3376,0.3746,0.3754,0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.2425,0.2395,0.2376,0.2504,0.2927,0.3709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1017,0.3051,-0.0339,0.3220,141.9000
0.2994,0.2784,0.2638,0.2406,0.2332,0.2272,0.2305,0.2455,0.2740,0.3376,0.3746,0.3754,0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.2425,0.2395,0.2376,0.2504,0.2927,0.3709,0.3870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0339,0.3220,0.0169,0.3390,137.5000
0.2784,0.2638,0.2406,0.2332,0.2272,0.2305,0.2455,0.2740,0.3376,0.3746,0.3754,0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.2425,0.2395,0.2376,0.2504,0.2927,0.3709,0.3870,0.3499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0169,0.3390,0.0508,0.3559,133.3000
0.2638,0.2406,0.2332,0.2272,0.2305,0.2455,0.2740,0.3376,0.3746,0.3754,0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.2425,0.2395,0.2376,0.2504,0.2927,0.3709,0.3870,0.3499,0.3335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0508,0.3559,0.0847,0.3898,129.8000
0.2406,0.2332,0.2272,0.2305,0.2455,0.2740,0.3376,0.3746,0.3754,0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.2425,0.2395,0.2376,0.2504,0.2927,0.3709,0.3870,0.3499,0.3335,0.3177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0847,0.3898,0.1525,0.4237,125.2000
0.2332,0.2272,0.2305,0.2455,0.2740,0.3376,0.3746,0.3754,0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.2425,0.2395,0.2376,0.2504,0.2927,0.3709,0.3870,0.3499,0.3335,0.3177,0.3046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1525,0.4237,0.1525,0.4068,121.3000
0.2272,0.2305,0.2455,0.2740,0.3376,0.3746,0.3754,0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.2425,0.2395,0.2376,0.2504,0.2927,0.3709,0.3870,0.3499,0.3335,0.3177,0.3046,0.2874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1525,0.4068,0.1525,0.4068,121.0000
0.2305,0.2455,0.2740,0.3376,0.3746,0.3754,0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.2425,0.2395,0.2376,0.2504,0.2927,0.3709,0.3870,0.3499,0.3335,0.3177,0.3046,0.2874,0.2728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1525,0.4068,0.1186,0.3898,124.3000
0.2455,0.2740,0.3376,0.3746,0.3754,0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.2425,0.2395,0.2376,0.2504,0.2927,0.3709,0.3870,0.3499,0.3335,0.3177,0.3046,0.2874,0.2728,0.2717,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1186,0.3898,0.0508,0.3390,132.2000
0.2740,0.3376,0.3746,0.3754,0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.2425,0.2395,0.2376,0.2504,0.2927,0.3709,0.3870,0.3499,0.3335,0.3177,0.3046,0.2874,0.2728,0.2717,0.2841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0508,0.3390,0.0169,0.3051,139.9000
0.3376,0.3746,0.3754,0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.2425,0.2395,0.2376,0.2504,0.2927,0.3709,0.3870,0.3499,0.3335,0.3177,0.3046,0.2874,0.2728,0.2717,0.2841,0.3136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0169,0.3051,0.0169,0.2881,152.3000
0.3746,0.3754,0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.2425,0.2395,0.2376,0.2504,0.2927,0.3709,0.3870,0.3499,0.3335,0.3177,0.3046,0.2874,0.2728,0.2717,0.2841,0.3136,0.3424,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0169,0.2881,0.0000,0.2542,152.5000
0.3754,0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.2425,0.2395,0.2376,0.2504,0.2927,0.3709,0.3870,0.3499,0.3335,0.3177,0.3046,0.2874,0.2728,0.2717,0.2841,0.3136,0.3424,0.3888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2542,-0.0169,0.2203,148.1000
0.3552,0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.2425,0.2395,0.2376,0.2504,0.2927,0.3709,0.3870,0.3499,0.3335,0.3177,0.3046,0.2874,0.2728,0.2717,0.2841,0.3136,0.3424,0.3888,0.3896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0169,0.2203,-0.0508,0.1864,139.0000
0.3166,0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.2425,0.2395,0.2376,0.2504,0.2927,0.3709,0.3870,0.3499,0.3335,0.3177,0.3046,0.2874,0.2728,0.2717,0.2841,0.3136,0.3424,0.3888,0.3896,0.3731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0508,0.1864,-0.0508,0.1525,123.3000
0.2691,0.2444,0.2317,0.2418,0.2530,0.2754,0.3338,0.4251,0.4420,0.3967,0.3612,0.3413,0.3155,0.2769,0.2635,0.2530,0.2534,0.2676,0.3020,0.3821,0.4169,0.4184,0.3933,0.3447,0.2953,0.2605,0.2425,0.2395,0.2376,0.2504,0.2927,0.3709,0.3870,0.3499,0.3335,0.3177,0.3046,0.2874,0.2728,0.2717,0.2841,0.3136,0.3424,0.3888,0.3896,0.3731,0.3391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0508,0.1525,-0.1356,0.1525,109.2000
