0.2421,0.2362,0.2328,0.2406,0.2590,0.3110,0.3874,0.4083,0.3720,0.3458,0.3170,0.2867,0.2549,0.2410,0.2332,0.2283,0.2463,0.2781,0.3481,0.3881,0.3926,0.3739,0.3353,0.3024,0.2822,0.2814,0.2885,0.3024,0.3335,0.3900,0.4813,0.4963,0.4457,0.3802,0.3267,0.2900,0.2519,0.2343,0.2283,0.2242,0.2347,0.2597,0.3226,0.3589,0.3683,0.3589,0.3245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2679,0.2321,-0.2857,0.1250,123.2000
0.2362,0.2328,0.2406,0.2590,0.3110,0.3874,0.4083,0.3720,0.3458,0.3170,0.2867,0.2549,0.2410,0.2332,0.2283,0.2463,0.2781,0.3481,0.3881,0.3926,0.3739,0.3353,0.3024,0.2822,0.2814,0.2885,0.3024,0.3335,0.3900,0.4813,0.4963,0.4457,0.3802,0.3267,0.2900,0.2519,0.2343,0.2283,0.2242,0.2347,0.2597,0.3226,0.3589,0.3683,0.3589,0.3245,0.2945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2857,0.1250,-0.3214,0.1250,123.4000
0.2328,0.2406,0.2590,0.3110,0.3874,0.4083,0.3720,0.3458,0.3170,0.2867,0.2549,0.2410,0.2332,0.2283,0.2463,0.2781,0.3481,0.3881,0.3926,0.3739,0.3353,0.3024,0.2822,0.2814,0.2885,0.3024,0.3335,0.3900,0.4813,0.4963,0.4457,0.3802,0.3267,0.2900,0.2519,0.2343,0.2283,0.2242,0.2347,0.2597,0.3226,0.3589,0.3683,0.3589,0.3245,0.2945,0.2799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3214,0.1250,-0.3036,0.1250,126.6000
0.2406,0.2590,0.3110,0.3874,0.4083,0.3720,0.3458,0.3170,0.2867,0.2549,0.2410,0.2332,0.2283,0.2463,0.2781,0.3481,0.3881,0.3926,0.3739,0.3353,0.3024,0.2822,0.2814,0.2885,0.3024,0.3335,0.3900,0.4813,0.4963,0.4457,0.3802,0.3267,0.2900,0.2519,0.2343,0.2283,0.2242,0.2347,0.2597,0.3226,0.3589,0.3683,0.3589,0.3245,0.2945,0.2799,0.2807,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3036,0.1250,-0.3393,0.1607,130.4000
0.2590,0.3110,0.3874,0.4083,0.3720,0.3458,0.3170,0.2867,0.2549,0.2410,0.2332,0.2283,0.2463,0.2781,0.3481,0.3881,0.3926,0.3739,0.3353,0.3024,0.2822,0.2814,0.2885,0.3024,0.3335,0.3900,0.4813,0.4963,0.4457,0.3802,0.3267,0.2900,0.2519,0.2343,0.2283,0.2242,0.2347,0.2597,0.3226,0.3589,0.3683,0.3589,0.3245,0.2945,0.2799,0.2807,0.2927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3393,0.1607,-0.3214,0.1250,137.7000
0.3110,0.3874,0.4083,0.3720,0.3458,0.3170,0.2867,0.2549,0.2410,0.2332,0.2283,0.2463,0.2781,0.3481,0.3881,0.3926,0.3739,0.3353,0.3024,0.2822,0.2814,0.2885,0.3024,0.3335,0.3900,0.4813,0.4963,0.4457,0.3802,0.3267,0.2900,0.2519,0.2343,0.2283,0.2242,0.2347,0.2597,0.3226,0.3589,0.3683,0.3589,0.3245,0.2945,0.2799,0.2807,0.2927,0.3069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3214,0.1250,-0.3571,0.1429,154.0000
0.3874,0.4083,0.3720,0.3458,0.3170,0.2867,0.2549,0.2410,0.2332,0.2283,0.2463,0.2781,0.3481,0.3881,0.3926,0.3739,0.3353,0.3024,0.2822,0.2814,0.2885,0.3024,0.3335,0.3900,0.4813,0.4963,0.4457,0.3802,0.3267,0.2900,0.2519,0.2343,0.2283,0.2242,0.2347,0.2597,0.3226,0.3589,0.3683,0.3589,0.3245,0.2945,0.2799,0.2807,0.2927,0.3069,0.3342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3571,0.1429,-0.3571,0.1250,178.7000
0.4083,0.3720,0.3458,0.3170,0.2867,0.2549,0.2410,0.2332,0.2283,0.2463,0.2781,0.3481,0.3881,0.3926,0.3739,0.3353,0.3024,0.2822,0.2814,0.2885,0.3024,0.3335,0.3900,0.4813,0.4963,0.4457,0.3802,0.3267,0.2900,0.2519,0.2343,0.2283,0.2242,0.2347,0.2597,0.3226,0.3589,0.3683,0.3589,0.3245,0.2945,0.2799,0.2807,0.2927,0.3069,0.3342,0.3952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3571,0.1250,-0.3036,0.1429,183.5000
0.3720,0.3458,0.3170,0.2867,0.2549,0.2410,0.2332,0.2283,0.2463,0.2781,0.3481,0.3881,0.3926,0.3739,0.3353,0.3024,0.2822,0.2814,0.2885,0.3024,0.3335,0.3900,0.4813,0.4963,0.4457,0.3802,0.3267,0.2900,0.2519,0.2343,0.2283,0.2242,0.2347,0.2597,0.3226,0.3589,0.3683,0.3589,0.3245,0.2945,0.2799,0.2807,0.2927,0.3069,0.3342,0.3952,0.4876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3036,0.1429,-0.1786,0.1607,170.0000
0.3458,0.3170,0.2867,0.2549,0.2410,0.2332,0.2283,0.2463,0.2781,0.3481,0.3881,0.3926,0.3739,0.3353,0.3024,0.2822,0.2814,0.2885,0.3024,0.3335,0.3900,0.4813,0.4963,0.4457,0.3802,0.3267,0.2900,0.2519,0.2343,0.2283,0.2242,0.2347,0.2597,0.3226,0.3589,0.3683,0.3589,0.3245,0.2945,0.2799,0.2807,0.2927,0.3069,0.3342,0.3952,0.4876,0.5056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1786,0.1607,-0.0357,0.1964,151.1000
0.3170,0.2867,0.2549,0.2410,0.2332,0.2283,0.2463,0.2781,0.3481,0.3881,0.3926,0.3739,0.3353,0.3024,0.2822,0.2814,0.2885,0.3024,0.3335,0.3900,0.4813,0.4963,0.4457,0.3802,0.3267,0.2900,0.2519,0.2343,0.2283,0.2242,0.2347,0.2597,0.3226,0.3589,0.3683,0.3589,0.3245,0.2945,0.2799,0.2807,0.2927,0.3069,0.3342,0.3952,0.4876,0.5056,0.4551,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0357,0.1964,0.0357,0.2321,131.7000
0.2867,0.2549,0.2410,0.2332,0.2283,0.2463,0.2781,0.3481,0.3881,0.3926,0.3739,0.3353,0.3024,0.2822,0.2814,0.2885,0.3024,0.3335,0.3900,0.4813,0.4963,0.4457,0.3802,0.3267,0.2900,0.2519,0.2343,0.2283,0.2242,0.2347,0.2597,0.3226,0.3589,0.3683,0.3589,0.3245,0.2945,0.2799,0.2807,0.2927,0.3069,0.3342,0.3952,0.4876,0.5056,0.4551,0.3844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0357,0.2321,0.0714,0.2500,120.5000
0.2549,0.2410,0.2332,0.2283,0.2463,0.2781,0.3481,0.3881,0.3926,0.3739,0.3353,0.3024,0.2822,0.2814,0.2885,0.3024,0.3335,0.3900,0.4813,0.4963,0.4457,0.3802,0.3267,0.2900,0.2519,0.2343,0.2283,0.2242,0.2347,0.2597,0.3226,0.3589,0.3683,0.3589,0.3245,0.2945,0.2799,0.2807,0.2927,0.3069,0.3342,0.3952,0.4876,0.5056,0.4551,0.3844,0.3118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0714,0.2500,0.0714,0.2679,112.2000
0.2410,0.2332,0.2283,0.2463,0.2781,0.3481,0.3881,0.3926,0.3739,0.3353,0.3024,0.2822,0.2814,0.2885,0.3024,0.3335,0.3900,0.4813,0.4963,0.4457,0.3802,0.3267,0.2900,0.2519,0.2343,0.2283,0.2242,0.2347,0.2597,0.3226,0.3589,0.3683,0.3589,0.3245,0.2945,0.2799,0.2807,0.2927,0.3069,0.3342,0.3952,0.4876,0.5056,0.4551,0.3844,0.3118,0.2698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0714,0.2679,0.1071,0.2857,107.8000
